;address;area;metr_price;price;url
3542;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;128 м²;110 493 ₽ за м²/год;1 178 592 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3543;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;39 м²;129 231 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3544;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;45 м²;96 000 ₽ за м²/год;360 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3545;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;79 м²;91 139 ₽ за м²/год;600 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3546;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;108 м²;86 667 ₽ за м²/год;780 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3547;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;112 м²;109 286 ₽ за м²/год;1 020 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3548;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;258.6 м²;80 742 ₽ за м²/год;1 740 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3549;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;494.8 м²;58 205 ₽ за м²/год;2 400 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3550;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;20 м²;90 000 ₽ за м²/год;150 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3551;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;42 м²;71 429 ₽ за м²/год;250 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3552;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;56.3 м²;63 943 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3553;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;68.7 м²;73 362 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3554;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;120 м²;50 000 ₽ за м²/год;500 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3555;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;17.1 м²;115 200 ₽ за м²/год;164 160 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3556;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;20.9 м²;100 800 ₽ за м²/год;175 560 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3557;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;24.1 м²;113 760 ₽ за м²/год;228 468 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3558;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;28.8 м²;108 000 ₽ за м²/год;259 200 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3559;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;42 м²;100 800 ₽ за м²/год;352 800 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3560;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;57.5 м²;108 000 ₽ за м²/год;517 500 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3561;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;100.3 м²;108 000 ₽ за м²/год;902 700 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3562;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;118.1 м²;100 800 ₽ за м²/год;992 040 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3563;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;128 м²;110 493 ₽ за м²/год;1 178 592 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3564;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;39 м²;129 231 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3565;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;45 м²;96 000 ₽ за м²/год;360 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3566;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;79 м²;91 139 ₽ за м²/год;600 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3567;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;108 м²;86 667 ₽ за м²/год;780 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3568;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;112 м²;109 286 ₽ за м²/год;1 020 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3569;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;258.6 м²;80 742 ₽ за м²/год;1 740 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3570;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;494.8 м²;58 205 ₽ за м²/год;2 400 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3571;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;20 м²;90 000 ₽ за м²/год;150 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3572;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;42 м²;71 429 ₽ за м²/год;250 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3573;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;56.3 м²;63 943 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3574;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;68.7 м²;73 362 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3575;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;120 м²;50 000 ₽ за м²/год;500 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3576;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;17.1 м²;115 200 ₽ за м²/год;164 160 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3577;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;20.9 м²;100 800 ₽ за м²/год;175 560 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3578;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;24.1 м²;113 760 ₽ за м²/год;228 468 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3579;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;28.8 м²;108 000 ₽ за м²/год;259 200 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3580;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;42 м²;100 800 ₽ за м²/год;352 800 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3581;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;57.5 м²;108 000 ₽ за м²/год;517 500 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3582;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;100.3 м²;108 000 ₽ за м²/год;902 700 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3583;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;118.1 м²;100 800 ₽ за м²/год;992 040 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3584;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;128 м²;110 493 ₽ за м²/год;1 178 592 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3585;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;39 м²;129 231 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3586;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;45 м²;96 000 ₽ за м²/год;360 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3587;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;79 м²;91 139 ₽ за м²/год;600 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3588;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;108 м²;86 667 ₽ за м²/год;780 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3589;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;112 м²;109 286 ₽ за м²/год;1 020 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3590;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;258.6 м²;80 742 ₽ за м²/год;1 740 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3591;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;494.8 м²;58 205 ₽ за м²/год;2 400 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3592;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;20 м²;90 000 ₽ за м²/год;150 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3593;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;42 м²;71 429 ₽ за м²/год;250 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3594;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;56.3 м²;63 943 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3595;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;68.7 м²;73 362 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3596;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;120 м²;50 000 ₽ за м²/год;500 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3597;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;17.1 м²;115 200 ₽ за м²/год;164 160 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3598;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;20.9 м²;100 800 ₽ за м²/год;175 560 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3599;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;24.1 м²;113 760 ₽ за м²/год;228 468 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3600;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;28.8 м²;108 000 ₽ за м²/год;259 200 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3601;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;42 м²;100 800 ₽ за м²/год;352 800 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3602;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;57.5 м²;108 000 ₽ за м²/год;517 500 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3603;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;100.3 м²;108 000 ₽ за м²/год;902 700 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3604;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;118.1 м²;100 800 ₽ за м²/год;992 040 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3605;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;128 м²;110 493 ₽ за м²/год;1 178 592 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3606;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;39 м²;129 231 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3607;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;45 м²;96 000 ₽ за м²/год;360 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3608;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;79 м²;91 139 ₽ за м²/год;600 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3609;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;108 м²;86 667 ₽ за м²/год;780 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3610;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;112 м²;109 286 ₽ за м²/год;1 020 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3611;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;258.6 м²;80 742 ₽ за м²/год;1 740 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3612;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;494.8 м²;58 205 ₽ за м²/год;2 400 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3613;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;20 м²;90 000 ₽ за м²/год;150 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3614;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;42 м²;71 429 ₽ за м²/год;250 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3615;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;56.3 м²;63 943 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3616;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;68.7 м²;73 362 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3617;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;120 м²;50 000 ₽ за м²/год;500 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3618;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;17.1 м²;115 200 ₽ за м²/год;164 160 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3619;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;20.9 м²;100 800 ₽ за м²/год;175 560 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3620;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;24.1 м²;113 760 ₽ за м²/год;228 468 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3621;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;28.8 м²;108 000 ₽ за м²/год;259 200 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3622;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;42 м²;100 800 ₽ за м²/год;352 800 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3623;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;57.5 м²;108 000 ₽ за м²/год;517 500 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3624;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;100.3 м²;108 000 ₽ за м²/год;902 700 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3625;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;118.1 м²;100 800 ₽ за м²/год;992 040 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3626;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;128 м²;110 493 ₽ за м²/год;1 178 592 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3627;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;39 м²;129 231 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3628;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;45 м²;96 000 ₽ за м²/год;360 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3629;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;79 м²;91 139 ₽ за м²/год;600 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3630;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;108 м²;86 667 ₽ за м²/год;780 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3631;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;112 м²;109 286 ₽ за м²/год;1 020 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3632;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;258.6 м²;80 742 ₽ за м²/год;1 740 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3633;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;494.8 м²;58 205 ₽ за м²/год;2 400 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3634;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;20 м²;90 000 ₽ за м²/год;150 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3635;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;42 м²;71 429 ₽ за м²/год;250 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3636;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;56.3 м²;63 943 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3637;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;68.7 м²;73 362 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3638;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;120 м²;50 000 ₽ за м²/год;500 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3639;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;17.1 м²;115 200 ₽ за м²/год;164 160 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3640;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;20.9 м²;100 800 ₽ за м²/год;175 560 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3641;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;24.1 м²;113 760 ₽ за м²/год;228 468 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3642;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;28.8 м²;108 000 ₽ за м²/год;259 200 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3643;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;42 м²;100 800 ₽ за м²/год;352 800 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3644;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;57.5 м²;108 000 ₽ за м²/год;517 500 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3645;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;100.3 м²;108 000 ₽ за м²/год;902 700 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3646;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;118.1 м²;100 800 ₽ за м²/год;992 040 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3647;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;128 м²;110 493 ₽ за м²/год;1 178 592 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3648;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;39 м²;129 231 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3649;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;45 м²;96 000 ₽ за м²/год;360 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3650;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;79 м²;91 139 ₽ за м²/год;600 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3651;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;108 м²;86 667 ₽ за м²/год;780 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3652;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;112 м²;109 286 ₽ за м²/год;1 020 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3653;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;258.6 м²;80 742 ₽ за м²/год;1 740 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3654;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;494.8 м²;58 205 ₽ за м²/год;2 400 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3655;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;20 м²;90 000 ₽ за м²/год;150 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3656;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;42 м²;71 429 ₽ за м²/год;250 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3657;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;56.3 м²;63 943 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3658;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;68.7 м²;73 362 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3659;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;120 м²;50 000 ₽ за м²/год;500 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3660;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;17.1 м²;115 200 ₽ за м²/год;164 160 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3661;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;20.9 м²;100 800 ₽ за м²/год;175 560 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3662;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;24.1 м²;113 760 ₽ за м²/год;228 468 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3663;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;28.8 м²;108 000 ₽ за м²/год;259 200 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3664;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;42 м²;100 800 ₽ за м²/год;352 800 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3665;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;57.5 м²;108 000 ₽ за м²/год;517 500 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3666;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;100.3 м²;108 000 ₽ за м²/год;902 700 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3667;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;118.1 м²;100 800 ₽ за м²/год;992 040 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3668;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;128 м²;110 493 ₽ за м²/год;1 178 592 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3669;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;39 м²;129 231 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3670;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;45 м²;96 000 ₽ за м²/год;360 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3671;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;79 м²;91 139 ₽ за м²/год;600 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3672;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;108 м²;86 667 ₽ за м²/год;780 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3673;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;112 м²;109 286 ₽ за м²/год;1 020 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3674;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;258.6 м²;80 742 ₽ за м²/год;1 740 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3675;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;494.8 м²;58 205 ₽ за м²/год;2 400 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3676;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;20 м²;90 000 ₽ за м²/год;150 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3677;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;42 м²;71 429 ₽ за м²/год;250 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3678;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;56.3 м²;63 943 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3679;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;68.7 м²;73 362 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3680;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;120 м²;50 000 ₽ за м²/год;500 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3681;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;17.1 м²;115 200 ₽ за м²/год;164 160 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3682;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;20.9 м²;100 800 ₽ за м²/год;175 560 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3683;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;24.1 м²;113 760 ₽ за м²/год;228 468 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3684;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;28.8 м²;108 000 ₽ за м²/год;259 200 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3685;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;42 м²;100 800 ₽ за м²/год;352 800 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3686;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;57.5 м²;108 000 ₽ за м²/год;517 500 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3687;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;100.3 м²;108 000 ₽ за м²/год;902 700 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3688;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;118.1 м²;100 800 ₽ за м²/год;992 040 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3689;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;128 м²;110 493 ₽ за м²/год;1 178 592 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
3690;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;39 м²;129 231 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3691;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;45 м²;96 000 ₽ за м²/год;360 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3692;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;79 м²;91 139 ₽ за м²/год;600 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3693;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;108 м²;86 667 ₽ за м²/год;780 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3694;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;112 м²;109 286 ₽ за м²/год;1 020 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3695;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;258.6 м²;80 742 ₽ за м²/год;1 740 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3696;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;494.8 м²;58 205 ₽ за м²/год;2 400 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
3697;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;20 м²;90 000 ₽ за м²/год;150 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3698;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;42 м²;71 429 ₽ за м²/год;250 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3699;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;56.3 м²;63 943 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
3700;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;68.7 м²;73 362 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
